blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F1,0,20000,1.4142,1,3,0.214181,0.21322,0.0146305,0.0144838,-0.0144915,-0.0146228,0.0866973,-0.00634746,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476298,0.00476298,2.45397E-07,2.45721E-07,0.00384479,0.00383304,4.85453E-07,0,0.000101631,0,0.214181,0.214181,1.38029,3.23893
F2,0,20000,1.4142,1,3,0.20797,0.207136,0.0306341,0.00082516,-0.000951464,-0.0305084,0.0864159,-0.00608403,0.0862799,0.0109726,0.00150947,0.00177478,0.00986033,0.00990845,0.0640046,0.0193592,0.0189467,0.0075874,0.00753492,3.88265E-07,3.86777E-07,0.00385019,0.00383303,0.0212108,0,0.0212437,0,0.207965,0.207965,1.37971,3.23893
B,0,20000,1.4142,1,3,0.214225,0.213263,0.0145692,0.014545,-0.0145481,-0.0145667,0.0866982,-0.00634778,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45368E-07,2.45691E-07,0.00384479,0.00383304,9.92849E-09,0,1.45343E-05,0,0.214225,0.214225,1.3803,3.23893
A,0,20000,1.4142,1,4,0.213927,0.213474,0.0146306,0.0144821,-0.0144915,-0.0146246,0.0865916,-0.00634754,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.4544E-07,2.45681E-07,0.0038449,0.0038331,0,0,0,0,0.213927,0.213927,1.39614,3.23893
F1,0,20000,1.4142,1,4,0.214181,0.21322,0.0146305,0.0144838,-0.0144915,-0.0146228,0.0866973,-0.00634746,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476298,0.00476298,2.45397E-07,2.45721E-07,0.00384479,0.00383304,4.85453E-07,0,0.000101631,0,0.214181,0.214181,1.38029,3.23893
F2,0,20000,1.4142,1,4,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866981,-0.00634776,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.4537E-07,2.45693E-07,0.00384479,0.00383304,2.2961E-08,0,2.21028E-05,0,0.214221,0.214221,1.38029,3.23893
B,0,20000,1.4142,1,4,0.20797,0.207136,0.030634,0.000825167,-0.00095147,-0.0305083,0.0864159,-0.00608403,0.0862799,0.0109726,0.00150947,0.00177478,0.00986033,0.00990845,0.0640046,0.0193592,0.0189467,0.0075874,0.00753492,3.88265E-07,3.86777E-07,0.00385019,0.00383303,0.0212107,0,0.0212437,0,0.207965,0.207965,1.37971,3.23893
A,0,20000,1.4142,1,5,0.213927,0.213474,0.0146306,0.0144821,-0.0144915,-0.0146246,0.0865916,-0.00634754,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.4544E-07,2.45681E-07,0.0038449,0.0038331,0,0,0,0,0.213927,0.213927,1.39624,3.2324
F1,0,20000,1.4142,1,5,0.207459,0.206625,0.0274397,0.00280196,-0.00294463,-0.027297,0.0864751,-0.00614179,0.0862805,0.010977,0.00150947,0.00177488,0.00986037,0.00990848,0.0640046,0.0193594,0.0189466,0.0066403,0.00659907,3.40975E-07,3.39826E-07,0.00384855,0.00383303,0.0144357,0,0.0175255,0,0.207455,0.207455,1.37976,3.2324
F2,0,20000,1.4142,1,5,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866981,-0.00634776,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.4537E-07,2.45693E-07,0.00384479,0.00383304,2.29609E-08,0,2.21027E-05,0,0.214221,0.214221,1.38035,3.2324
B,0,20000,1.4142,1,5,0.214225,0.213263,0.0145692,0.014545,-0.0145481,-0.0145667,0.0866982,-0.00634778,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45368E-07,2.45691E-07,0.00384479,0.00383304,9.92846E-09,0,1.45343E-05,0,0.214225,0.214225,1.38035,3.2324
A,0,20000,1.4142,1,6,0.213927,0.213474,0.0146306,0.014482,-0.0144915,-0.0146246,0.0865917,-0.00634754,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.45441E-07,2.45681E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.3967,3.2257
F1,0,20000,1.4142,1,6,0.211004,0.210091,0.0194044,0.00982575,-0.00989218,-0.0193381,0.0866218,-0.0062886,0.0862801,0.0109821,0.00150947,0.00177508,0.00986046,0.00990857,0.0640046,0.0193598,0.0189463,0.00503982,0.00503275,2.60664E-07,2.6076E-07,0.00384549,0.00383304,0.00217393,0,0.00680102,0,0.211002,0.211003,1.38029,3.2257
F2,0,20000,1.4142,1,6,0.214221,0.213259,0.0145745,0.0145398,-0.0145446,-0.0145701,0.0866981,-0.00634776,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45371E-07,2.45693E-07,0.00384479,0.00383304,2.29605E-08,0,2.21026E-05,0,0.214221,0.214221,1.38059,3.2257
B,0,20000,1.4142,1,6,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145667,0.0866982,-0.00634778,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45368E-07,2.4569E-07,0.00384479,0.00383304,9.92829E-09,0,1.45341E-05,0,0.214225,0.214225,1.38059,3.2257
A,0,20000,2.8284,1,0,0.213766,0.213329,0.0147045,0.0144073,-0.0144247,-0.0146909,0.0865707,-0.00625256,0.0863952,0.0109832,0.0015095,0.00177403,0.00986001,0.00990792,0.0640823,0.0193197,0.0189081,0.00476253,0.00476358,2.46032E-07,2.46402E-07,0.00384611,0.00383305,0,0,0,0,0.213766,0.213766,2.81035,3.2248
F1,0,20000,2.8284,1,0,0.214022,0.213078,0.0147034,0.0144099,-0.0144256,-0.0146882,0.0866765,-0.00625252,0.0862877,0.0109831,0.00150949,0.00177399,0.00985993,0.00990787,0.0640096,0.019356,0.0189437,0.00476303,0.00476301,2.45986E-07,2.46441E-07,0.003846,0.00383299,1.94175E-06,0,0.000203258,0,0.214022,0.214022,2.79445,3.2248
F2,0,20000,2.8284,1,0,0.214181,0.213234,0.0145914,0.0145218,-0.0145322,-0.0145833,0.0866798,-0.00625307,0.0862877,0.0109831,0.00150949,0.00177399,0.00985994,0.00990787,0.0640096,0.019356,0.0189437,0.00476281,0.0047628,2.45879E-07,2.46331E-07,0.00384599,0.00383299,9.18411E-08,0,4.42049E-05,0,0.214181,0.214181,2.79446,3.2248
B,0,20000,2.8284,1,0,0.214196,0.213249,0.0145808,0.0145324,-0.0145393,-0.0145765,0.0866801,-0.00625312,0.0862877,0.0109831,0.00150949,0.00177399,0.00985994,0.00990787,0.0640096,0.019356,0.0189437,0.0047628,0.00476279,2.45869E-07,2.46322E-07,0.00384599,0.00383299,3.97127E-08,0,2.90681E-05,0,0.214196,0.214196,2.79446,3.2248
A,0,20000,2.8284,1,1,0.213766,0.213329,0.0147045,0.0144073,-0.0144246,-0.014691,0.0865707,-0.00625256,0.0863952,0.0109832,0.0015095,0.00177403,0.00986002,0.00990791,0.0640823,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.46402E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.81068,3.8365
F1,0,20000,2.8284,1,1,0.25862,0.25726,0.0594026,-2.10933E-05,2.24747E-05,-0.0594087,0.0854652,-0.00567809,0.0862863,0.0108283,0.0015095,0.00177187,0.00985856,0.00990728,0.06401,0.0193515,0.0189471,0.0209548,0.0209404,1.09977E-06,1.10345E-06,0.00386978,0.00383294,0.0848349,0,0.0424853,0,0.258629,0.258626,2.79243,3.8365
F2,0,20000,2.8284,1,1,0.25862,0.25726,0.0594026,-2.10933E-05,2.24747E-05,-0.0594087,0.0854652,-0.00567809,0.0862863,0.0108283,0.0015095,0.00177187,0.00985856,0.00990728,0.06401,0.0193515,0.0189471,0.0209548,0.0209404,1.09977E-06,1.10345E-06,0.00386978,0.00383294,0.0848349,0,0.0424853,0,0.258629,0.258626,2.79243,3.8365
B,0,20000,2.8284,1,1,0.25862,0.25726,0.0594026,-2.10933E-05,2.24746E-05,-0.0594087,0.0854652,-0.00567809,0.0862863,0.0108283,0.0015095,0.00177187,0.00985856,0.00990728,0.06401,0.0193515,0.0189471,0.0209548,0.0209404,1.09977E-06,1.10345E-06,0.00386978,0.00383294,0.0848349,0,0.0424853,0,0.258629,0.258626,2.79243,3.8365
A,0,20000,2.8284,1,2,0.213766,0.213329,0.0147045,0.0144072,-0.0144246,-0.0146909,0.0865708,-0.00625258,0.0863953,0.0109832,0.0015095,0.00177403,0.00986002,0.00990791,0.0640824,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.46401E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.81116,3.42863
F1,0,20000,2.8284,1,2,0.258642,0.257266,0.0594146,-2.56469E-05,2.06958E-05,-0.0594227,0.0854656,-0.00567749,0.0862862,0.0108285,0.0015095,0.00177188,0.00985857,0.00990729,0.06401,0.0193515,0.0189471,0.0209524,0.020939,1.09961E-06,1.10353E-06,0.00386982,0.00383294,0.0848335,0,0.042485,0,0.258652,0.258648,2.79223,3.42863
F2,0,20000,2.8284,1,2,0.214181,0.213234,0.0145914,0.0145218,-0.0145322,-0.0145833,0.0866798,-0.00625311,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990786,0.0640096,0.019356,0.0189437,0.00476281,0.0047628,2.4588E-07,2.46331E-07,0.003846,0.00383299,9.18387E-08,0,4.42043E-05,0,0.214181,0.214181,2.79461,3.42863
B,0,20000,2.8284,1,2,0.214196,0.213249,0.0145808,0.0145324,-0.0145393,-0.0145765,0.0866802,-0.00625316,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990786,0.0640096,0.019356,0.0189437,0.0047628,0.00476279,2.4587E-07,2.46321E-07,0.003846,0.00383299,3.97117E-08,0,2.90677E-05,0,0.214196,0.214196,2.79461,3.42863
A,0,20000,2.8284,1,3,0.213766,0.213329,0.0147045,0.0144072,-0.0144246,-0.0146909,0.0865708,-0.00625258,0.0863953,0.0109832,0.0015095,0.00177403,0.00986002,0.00990791,0.0640824,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.46401E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.81116,3.42863
F1,0,20000,2.8284,1,3,0.214022,0.213078,0.0147034,0.0144098,-0.0144255,-0.0146882,0.0866765,-0.00625259,0.0862878,0.0109831,0.00150949,0.00177399,0.00985994,0.00990786,0.0640096,0.019356,0.0189437,0.00476303,0.00476301,2.45987E-07,2.4644E-07,0.00384601,0.00383299,1.9417E-06,0,0.000203256,0,0.214022,0.214022,2.7946,3.42863
F2,0,20000,2.8284,1,3,0.258642,0.257266,0.0594145,-2.56511E-05,2.07014E-05,-0.0594227,0.0854656,-0.00567748,0.0862862,0.0108285,0.0015095,0.00177188,0.00985856,0.00990729,0.06401,0.0193515,0.0189471,0.0209524,0.020939,1.09961E-06,1.10353E-06,0.00386982,0.00383294,0.0848335,0,0.042485,0,0.258652,0.258648,2.79223,3.42863
B,0,20000,2.8284,1,3,0.214196,0.213249,0.0145808,0.0145324,-0.0145393,-0.0145765,0.0866802,-0.00625316,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990786,0.0640096,0.019356,0.0189437,0.0047628,0.00476279,2.4587E-07,2.46321E-07,0.003846,0.00383299,3.97117E-08,0,2.90677E-05,0,0.214196,0.214196,2.79461,3.42863
A,0,20000,2.8284,1,4,0.213766,0.213329,0.0147045,0.0144072,-0.0144246,-0.0146909,0.0865708,-0.00625258,0.0863953,0.0109832,0.0015095,0.00177403,0.00986002,0.00990791,0.0640824,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.46401E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.81116,3.42863
F1,0,20000,2.8284,1,4,0.214022,0.213078,0.0147034,0.0144098,-0.0144255,-0.0146882,0.0866765,-0.00625259,0.0862878,0.0109831,0.00150949,0.00177399,0.00985994,0.00990786,0.0640096,0.019356,0.0189437,0.00476303,0.00476301,2.45987E-07,2.4644E-07,0.00384601,0.00383299,1.9417E-06,0,0.000203256,0,0.214022,0.214022,2.7946,3.42863
F2,0,20000,2.8284,1,4,0.214181,0.213234,0.0145914,0.0145218,-0.0145322,-0.0145833,0.0866798,-0.00625311,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990786,0.0640096,0.019356,0.0189437,0.00476281,0.0047628,2.4588E-07,2.46331E-07,0.003846,0.00383299,9.18387E-08,0,4.42043E-05,0,0.214181,0.214181,2.79461,3.42863
B,0,20000,2.8284,1,4,0.258642,0.257266,0.0594145,-2.56486E-05,2.0699E-05,-0.0594227,0.0854656,-0.00567748,0.0862862,0.0108285,0.0015095,0.00177188,0.00985857,0.00990729,0.06401,0.0193515,0.0189471,0.0209523,0.020939,1.09961E-06,1.10353E-06,0.00386982,0.00383294,0.0848334,0,0.042485,0,0.258652,0.258648,2.79223,3.42863
A,0,20000,2.8284,1,5,0.213766,0.213329,0.0147045,0.0144072,-0.0144246,-0.0146909,0.0865708,-0.00625258,0.0863953,0.0109832,0.0015095,0.00177403,0.00986002,0.00990791,0.0640824,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.46401E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.81109,3.34594
F1,0,20000,2.8284,1,5,0.230561,0.229389,0.0490212,-1.31327E-05,1.33533E-05,-0.0490243,0.0857439,-0.00578868,0.0862852,0.0108914,0.00150949,0.00177247,0.00985905,0.00990732,0.0640099,0.0193525,0.0189464,0.014868,0.014848,7.7622E-07,7.78364E-07,0.00386231,0.00383295,0.0577374,0,0.0350494,0,0.230564,0.230562,2.79332,3.34594
F2,0,20000,2.8284,1,5,0.214181,0.213234,0.0145914,0.0145218,-0.0145322,-0.0145833,0.0866798,-0.0062531,0.0862878,0.0109831,0.00150949,0.00177399,0.00985994,0.00990786,0.0640096,0.019356,0.0189437,0.00476281,0.0047628,2.4588E-07,2.46331E-07,0.003846,0.00383299,9.1839E-08,0,4.42044E-05,0,0.214181,0.214181,2.79462,3.34594
B,0,20000,2.8284,1,5,0.214196,0.213249,0.0145808,0.0145324,-0.0145393,-0.0145765,0.0866802,-0.00625315,0.0862877,0.0109831,0.00150949,0.00177399,0.00985994,0.00990786,0.0640096,0.019356,0.0189437,0.0047628,0.00476279,2.4587E-07,2.46321E-07,0.003846,0.00383299,3.97119E-08,0,2.90678E-05,0,0.214196,0.214196,2.79462,3.34594
A,0,20000,2.8284,1,6,0.213766,0.213329,0.0147045,0.0144072,-0.0144246,-0.0146909,0.0865708,-0.0062526,0.0863953,0.0109832,0.0015095,0.00177403,0.00986002,0.00990791,0.0640824,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.46401E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.81129,3.2287
F1,0,20000,2.8284,1,6,0.201542,0.200779,0.0244111,0.00525355,-0.00538279,-0.0242828,0.0863737,-0.00613374,0.0862895,0.0109781,0.00150949,0.00177362,0.00985976,0.00990764,0.0640097,0.0193546,0.0189448,0.00588067,0.00585289,3.07855E-07,3.07409E-07,0.00384882,0.00383298,0.00869528,0,0.0136017,0,0.201538,0.20154,2.79385,3.2287
F2,0,20000,2.8284,1,6,0.214181,0.213234,0.0145914,0.0145218,-0.0145322,-0.0145833,0.0866799,-0.00625312,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990786,0.0640096,0.019356,0.0189437,0.00476281,0.0047628,2.4588E-07,2.4633E-07,0.003846,0.00383299,9.18381E-08,0,4.42041E-05,0,0.214181,0.214181,2.79458,3.2287
B,0,20000,2.8284,1,6,0.214196,0.213249,0.0145808,0.0145324,-0.0145393,-0.0145765,0.0866802,-0.00625317,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990786,0.0640096,0.019356,0.0189437,0.0047628,0.00476279,2.4587E-07,2.46321E-07,0.003846,0.00383299,3.97115E-08,0,2.90676E-05,0,0.214196,0.214196,2.79458,3.2287
A,0,20000,3.818,1,0,0.21359,0.213171,0.0147559,0.0143549,-0.0143779,-0.0147372,0.0865478,-0.00618608,0.0864042,0.010983,0.00150953,0.00177272,0.00985935,0.00990712,0.0640879,0.019315,0.0189057,0.0047626,0.00476361,2.46685E-07,2.47198E-07,0.00384744,0.003833,0,0,0,0,0.21359,0.21359,3.79824,3.22476
F1,0,20000,3.818,1,0,0.213848,0.212922,0.0147542,0.0143581,-0.0143793,-0.0147339,0.0866537,-0.006186,0.0862966,0.0109828,0.00150952,0.00177269,0.00985928,0.00990707,0.0640151,0.0193514,0.0189413,0.00476309,0.00476304,2.46637E-07,2.47236E-07,0.00384733,0.00383294,3.53827E-06,0,0.000274377,0,0.213848,0.213848,3.78321,3.22476
F2,0,20000,3.818,1,0,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866597,-0.00618677,0.0862966,0.0109829,0.00150952,0.0017727,0.00985928,0.00990707,0.0640151,0.0193514,0.0189413,0.00476267,0.00476266,2.4644E-07,2.47037E-07,0.00384731,0.00383294,1.67353E-07,0,5.96717E-05,0,0.214138,0.214138,3.78322,3.22476
B,0,20000,3.818,1,0,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866603,-0.00618684,0.0862966,0.0109829,0.00150952,0.0017727,0.00985928,0.00990707,0.0640151,0.0193514,0.0189413,0.00476266,0.00476265,2.46423E-07,2.47019E-07,0.00384731,0.00383294,7.23648E-08,0,3.92387E-05,0,0.214165,0.214165,3.78322,3.22476
A,0,20000,3.818,1,1,0.213589,0.213171,0.0147561,0.0143546,-0.0143778,-0.0147372,0.0865478,-0.00618609,0.0864042,0.010983,0.00150952,0.00177272,0.00985937,0.0099071,0.064088,0.019315,0.0189056,0.0047626,0.00476361,2.46687E-07,2.47198E-07,0.00384745,0.003833,0,0,0,0,0.21359,0.21359,3.79997,4.37305
F1,0,20000,3.818,1,1,0.298025,0.296298,0.0801554,-3.47462E-05,3.686E-05,-0.0801825,0.0843446,-0.00540212,0.0863047,0.0106855,0.00150959,0.00176846,0.00985457,0.00990779,0.0640166,0.0193378,0.0189519,0.0369718,0.0369641,2.00509E-06,2.01323E-06,0.00389261,0.00383283,0.154547,0,0.0573431,0,0.298044,0.298037,3.78211,4.37305
F2,0,20000,3.818,1,1,0.298025,0.296298,0.0801554,-3.47462E-05,3.686E-05,-0.0801825,0.0843446,-0.00540212,0.0863047,0.0106855,0.00150959,0.00176846,0.00985457,0.00990779,0.0640166,0.0193378,0.0189519,0.0369718,0.0369641,2.00509E-06,2.01323E-06,0.00389261,0.00383283,0.154547,0,0.0573431,0,0.298044,0.298037,3.78211,4.37305
B,0,20000,3.818,1,1,0.298025,0.296298,0.0801554,-3.47462E-05,3.686E-05,-0.0801825,0.0843446,-0.00540212,0.0863047,0.0106855,0.00150959,0.00176846,0.00985457,0.00990779,0.0640166,0.0193378,0.0189519,0.0369718,0.0369641,2.00509E-06,2.01323E-06,0.00389261,0.00383283,0.154547,0,0.0573431,0,0.298044,0.298037,3.78211,4.37305
A,0,20000,3.818,1,2,0.213589,0.213171,0.014756,0.0143548,-0.0143778,-0.0147372,0.0865478,-0.00618608,0.0864042,0.010983,0.00150952,0.00177272,0.00985936,0.00990711,0.0640879,0.019315,0.0189056,0.0047626,0.00476361,2.46686E-07,2.47198E-07,0.00384745,0.003833,0,0,0,0,0.21359,0.21359,3.79934,3.60752
F1,0,20000,3.818,1,2,0.298043,0.296234,0.0801404,-3.59466E-05,3.27535E-05,-0.080167,0.0843441,-0.00539877,0.0863046,0.0106854,0.00150959,0.00176845,0.00985458,0.0099078,0.0640165,0.0193378,0.0189519,0.0369718,0.0369647,2.00521E-06,2.01344E-06,0.00389257,0.00383283,0.154549,0,0.0573435,0,0.29806,0.298056,3.78205,3.60752
F2,0,20000,3.818,1,2,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866597,-0.00618678,0.0862966,0.0109829,0.00150951,0.0017727,0.00985929,0.00990706,0.0640152,0.0193514,0.0189412,0.00476267,0.00476266,2.46442E-07,2.47037E-07,0.00384732,0.00383294,1.6735E-07,0,5.96712E-05,0,0.214137,0.214138,3.78373,3.60752
B,0,20000,3.818,1,2,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866603,-0.00618685,0.0862966,0.0109829,0.00150951,0.0017727,0.00985929,0.00990706,0.0640152,0.0193514,0.0189412,0.00476266,0.00476265,2.46424E-07,2.47019E-07,0.00384731,0.00383294,7.23635E-08,0,3.92384E-05,0,0.214165,0.214165,3.78373,3.60752
A,0,20000,3.818,1,3,0.213589,0.213171,0.014756,0.0143548,-0.0143778,-0.0147372,0.0865478,-0.00618608,0.0864042,0.010983,0.00150952,0.00177272,0.00985936,0.00990711,0.0640879,0.019315,0.0189056,0.0047626,0.00476361,2.46686E-07,2.47198E-07,0.00384745,0.003833,0,0,0,0,0.21359,0.21359,3.79935,3.60752
F1,0,20000,3.818,1,3,0.213848,0.212922,0.0147542,0.014358,-0.0143793,-0.0147338,0.0866537,-0.00618603,0.0862966,0.0109828,0.00150951,0.00177269,0.00985928,0.00990706,0.0640152,0.0193514,0.0189413,0.00476309,0.00476304,2.46638E-07,2.47236E-07,0.00384734,0.00383294,3.53821E-06,0,0.000274374,0,0.213848,0.213848,3.78372,3.60752
F2,0,20000,3.818,1,3,0.298043,0.296234,0.0801405,-3.59639E-05,3.27622E-05,-0.0801671,0.0843441,-0.00539878,0.0863046,0.0106854,0.00150959,0.00176845,0.00985458,0.0099078,0.0640165,0.0193378,0.0189519,0.0369718,0.0369647,2.0052E-06,2.01344E-06,0.00389257,0.00383283,0.154549,0,0.0573435,0,0.29806,0.298056,3.78205,3.60752
B,0,20000,3.818,1,3,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866603,-0.00618685,0.0862966,0.0109829,0.00150951,0.0017727,0.00985929,0.00990706,0.0640152,0.0193514,0.0189412,0.00476266,0.00476265,2.46424E-07,2.47019E-07,0.00384731,0.00383294,7.23635E-08,0,3.92384E-05,0,0.214165,0.214165,3.78373,3.60752
A,0,20000,3.818,1,4,0.213589,0.213171,0.014756,0.0143548,-0.0143778,-0.0147372,0.0865478,-0.00618608,0.0864042,0.010983,0.00150952,0.00177272,0.00985936,0.00990711,0.0640879,0.019315,0.0189056,0.0047626,0.00476361,2.46686E-07,2.47198E-07,0.00384745,0.003833,0,0,0,0,0.21359,0.21359,3.79934,3.60751
F1,0,20000,3.818,1,4,0.213848,0.212922,0.0147542,0.014358,-0.0143793,-0.0147338,0.0866537,-0.00618603,0.0862966,0.0109828,0.00150951,0.00177269,0.00985928,0.00990706,0.0640152,0.0193514,0.0189413,0.00476309,0.00476304,2.46638E-07,2.47236E-07,0.00384734,0.00383294,3.53821E-06,0,0.000274374,0,0.213848,0.213848,3.78372,3.60751
F2,0,20000,3.818,1,4,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866597,-0.00618678,0.0862966,0.0109829,0.00150951,0.0017727,0.00985929,0.00990706,0.0640152,0.0193514,0.0189412,0.00476267,0.00476266,2.46442E-07,2.47037E-07,0.00384732,0.00383294,1.6735E-07,0,5.96712E-05,0,0.214137,0.214138,3.78373,3.60751
B,0,20000,3.818,1,4,0.298043,0.296234,0.0801403,-3.5929E-05,3.27448E-05,-0.0801669,0.0843441,-0.00539877,0.0863046,0.0106854,0.00150959,0.00176845,0.00985458,0.0099078,0.0640165,0.0193378,0.0189519,0.0369718,0.0369647,2.00521E-06,2.01344E-06,0.00389257,0.00383283,0.154549,0,0.0573435,0,0.29806,0.298056,3.78205,3.60751
A,0,20000,3.818,1,5,0.21359,0.213171,0.0147559,0.0143548,-0.0143779,-0.0147372,0.0865478,-0.00618608,0.0864042,0.010983,0.00150953,0.00177272,0.00985935,0.00990711,0.0640879,0.019315,0.0189056,0.0047626,0.00476361,2.46686E-07,2.47198E-07,0.00384744,0.003833,0,0,0,0,0.21359,0.21359,3.79854,3.48524
F1,0,20000,3.818,1,5,0.261298,0.259868,0.0661199,-1.3396E-05,1.94907E-05,-0.0661255,0.0848854,-0.00555803,0.0862995,0.0107814,0.00150954,0.00176951,0.00985683,0.00990663,0.0640158,0.0193431,0.0189478,0.025601,0.0255892,1.37171E-06,1.37708E-06,0.0038784,0.00383286,0.105202,0,0.0473111,0,0.261305,0.261304,3.78179,3.48524
F2,0,20000,3.818,1,5,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866597,-0.00618677,0.0862966,0.0109829,0.00150952,0.0017727,0.00985928,0.00990707,0.0640151,0.0193514,0.0189412,0.00476267,0.00476266,2.46441E-07,2.47037E-07,0.00384731,0.00383294,1.67352E-07,0,5.96716E-05,0,0.214138,0.214138,3.78337,3.48524
B,0,20000,3.818,1,5,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866603,-0.00618684,0.0862966,0.0109829,0.00150952,0.0017727,0.00985928,0.00990707,0.0640151,0.0193514,0.0189412,0.00476266,0.00476265,2.46424E-07,2.47019E-07,0.00384731,0.00383294,7.23645E-08,0,3.92387E-05,0,0.214165,0.214165,3.78337,3.48524
A,0,20000,3.818,1,6,0.21359,0.213171,0.0147559,0.0143548,-0.0143779,-0.0147372,0.0865478,-0.00618609,0.0864041,0.010983,0.00150953,0.00177272,0.00985935,0.00990712,0.0640879,0.019315,0.0189057,0.0047626,0.00476361,2.46685E-07,2.47199E-07,0.00384744,0.003833,0,0,0,0,0.21359,0.21359,3.7974,3.23331
F1,0,20000,3.818,1,6,0.19181,0.191189,0.0281212,0.00229505,-0.00245094,-0.0279664,0.0860991,-0.00602447,0.0862994,0.010973,0.00150951,0.00177199,0.00985887,0.00990674,0.0640152,0.0193487,0.0189435,0.00683163,0.0067839,3.61647E-07,3.60749E-07,0.00385249,0.00383292,0.0158451,0,0.0183611,0,0.191802,0.191805,3.78199,3.23331
F2,0,20000,3.818,1,6,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866597,-0.00618677,0.0862965,0.0109829,0.00150952,0.00177269,0.00985927,0.00990708,0.0640151,0.0193514,0.0189413,0.00476267,0.00476266,2.4644E-07,2.47037E-07,0.00384731,0.00383294,1.67355E-07,0,5.9672E-05,0,0.214138,0.214138,3.78275,3.23331
