blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F1,3,1000,3.818,0.25,4,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53903E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.23135
F2,3,1000,3.818,0.25,4,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96791E-05,0,0.214138,0.214138,3.78254,3.23135
B,3,1000,3.818,0.25,4,0.209178,0.208748,0.026754,0.00332183,-0.00346622,-0.026622,0.0865024,-0.00619009,0.0863025,0.0109778,0.00150946,0.00177549,0.00986082,0.00990887,0.0640581,0.0193334,0.0189202,0.00644428,0.00642179,3.29085E-07,3.28366E-07,0.00384711,0.00383306,0.0127904,0,0.0164966,0,0.209044,0.209049,1.32189,3.23135
A,3,1000,3.818,0.25,5,0.213593,0.213174,0.0147542,0.0143564,-0.0143804,-0.0147335,0.0865487,-0.00641376,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.0047636,2.45859E-07,2.46029E-07,0.00384448,0.00383301,0,0,0,0,0.213593,0.213593,3.8002,3.40821
F1,3,1000,3.818,0.25,5,0.244805,0.243933,0.056911,-2.20332E-07,2.38465E-07,-0.056915,0.0853726,-0.00580225,0.0862933,0.0108418,0.00150936,0.00177523,0.00986073,0.00990837,0.0640144,0.0193491,0.0189458,0.0193591,0.0193645,1.01006E-06,1.01177E-06,0.00386284,0.00383289,0.0778266,0,0.0406926,0,0.244525,0.244602,3.78116,3.40821
F2,3,1000,3.818,0.25,5,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67364E-07,0,5.96737E-05,0,0.214137,0.214137,3.78247,3.40821
B,3,1000,3.818,0.25,5,0.214039,0.21327,0.0146986,0.01441,-0.0144245,-0.0146955,0.0866731,-0.00643086,0.0863033,0.0109833,0.00150946,0.00177557,0.00986078,0.00990889,0.0640581,0.0193337,0.0189198,0.00476129,0.00476503,2.45239E-07,2.45666E-07,0.00384437,0.00383306,9.08615E-09,0,1.3904E-05,0,0.214039,0.214039,1.32258,3.40821
A,3,1000,3.818,0.5,0,0.213592,0.213173,0.0147546,0.014356,-0.01438,-0.0147339,0.0865488,-0.00641375,0.0864043,0.010983,0.00150942,0.0017756,0.0098607,0.00990866,0.0640872,0.0193162,0.0189068,0.0047626,0.00476361,2.45859E-07,2.4603E-07,0.00384448,0.00383301,0,0,0,0,0.213593,0.213593,3.80026,3.22477
F1,3,1000,3.818,0.5,0,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53903E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.22477
F2,3,1000,3.818,0.5,0,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96791E-05,0,0.214138,0.214138,3.78254,3.22477
B,3,1000,3.818,0.5,0,0.213821,0.212914,0.0148418,0.0142648,-0.0142893,-0.014831,0.0866885,-0.00641925,0.0862726,0.010983,0.00150945,0.00177556,0.00986076,0.00990882,0.0640421,0.0193409,0.0189281,0.00476152,0.00476594,2.45535E-07,2.46038E-07,0.00384429,0.003833,3.63059E-08,0,2.77933E-05,0,0.213821,0.213821,2.66708,3.22477
A,3,1000,3.818,0.5,1,0.213592,0.213174,0.0147546,0.014356,-0.01438,-0.0147339,0.0865486,-0.00641375,0.0864045,0.010983,0.00150942,0.0017756,0.00986071,0.00990865,0.0640874,0.0193161,0.0189067,0.0047626,0.00476361,2.4586E-07,2.46029E-07,0.00384448,0.00383301,0,0,0,0,0.213592,0.213592,3.80008,3.83114
F1,3,1000,3.818,0.5,1,0.269887,0.26889,0.0651187,-2.86902E-07,3.27278E-07,-0.0651234,0.0851799,-0.00571018,0.0862936,0.0107898,0.00150935,0.00177513,0.0098607,0.00990837,0.0640145,0.0193491,0.0189457,0.0248341,0.0248507,1.2987E-06,1.3014E-06,0.00386854,0.00383288,0.101898,0,0.0465623,0,0.26945,0.269641,3.78107,3.83114
F2,3,1000,3.818,0.5,1,0.269887,0.26889,0.0651187,-2.86902E-07,3.27278E-07,-0.0651234,0.0851799,-0.00571018,0.0862936,0.0107898,0.00150935,0.00177513,0.0098607,0.00990837,0.0640145,0.0193491,0.0189457,0.0248341,0.0248507,1.2987E-06,1.3014E-06,0.00386854,0.00383288,0.101898,0,0.0465623,0,0.26945,0.269641,3.78107,3.83114
B,3,1000,3.818,0.5,1,0.231226,0.23046,0.0465454,3.92583E-08,-6.56887E-08,-0.0465626,0.0859775,-0.00592738,0.0862666,0.0109058,0.00150942,0.00177531,0.00986085,0.00990869,0.0640421,0.0193397,0.0189292,0.0136109,0.0136146,6.96859E-07,6.98076E-07,0.00385622,0.00383297,0.0510943,0,0.0329714,0,0.230928,0.231059,2.66573,3.83114
A,3,1000,3.818,0.5,2,0.213592,0.213174,0.0147546,0.014356,-0.01438,-0.0147339,0.0865487,-0.00641375,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.00476361,2.4586E-07,2.4603E-07,0.00384448,0.00383301,0,0,0,0,0.213592,0.213592,3.80018,3.47649
F1,3,1000,3.818,0.5,2,0.269853,0.268922,0.0651214,-2.85294E-07,3.24655E-07,-0.0651261,0.0851797,-0.00571016,0.0862931,0.0107897,0.00150935,0.00177512,0.00986071,0.00990837,0.0640144,0.0193492,0.0189457,0.0248329,0.0248536,1.29865E-06,1.30155E-06,0.00386848,0.00383288,0.101902,0,0.046563,0,0.269446,0.269573,3.78118,3.47649
F2,3,1000,3.818,0.5,2,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67359E-07,0,5.96727E-05,0,0.214137,0.214137,3.78245,3.47649
B,3,1000,3.818,0.5,2,0.213821,0.212914,0.0148418,0.0142648,-0.0142893,-0.0148309,0.0866885,-0.00641925,0.0862727,0.010983,0.00150945,0.00177556,0.00986077,0.00990881,0.0640422,0.0193408,0.0189281,0.00476153,0.00476594,2.45536E-07,2.46038E-07,0.0038443,0.003833,3.62981E-08,0,2.77903E-05,0,0.21382,0.213821,2.66699,3.47649
A,3,1000,3.818,0.5,4,0.213592,0.213173,0.0147546,0.014356,-0.01438,-0.0147339,0.0865488,-0.00641375,0.0864043,0.010983,0.00150942,0.0017756,0.0098607,0.00990866,0.0640872,0.0193162,0.0189068,0.0047626,0.00476361,2.45859E-07,2.4603E-07,0.00384448,0.00383301,0,0,0,0,0.213593,0.213593,3.80026,3.32774
F1,3,1000,3.818,0.5,4,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53903E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.32774
F2,3,1000,3.818,0.5,4,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96791E-05,0,0.214138,0.214138,3.78254,3.32774
B,3,1000,3.818,0.5,4,0.231162,0.230529,0.0465413,3.94196E-08,-6.4134E-08,-0.0465585,0.0859769,-0.00592734,0.0862657,0.0109057,0.00150942,0.00177529,0.00986086,0.0099087,0.064042,0.0193397,0.0189293,0.0136089,0.0136192,6.96766E-07,6.98309E-07,0.0038561,0.00383297,0.0510989,0,0.0329729,0,0.230923,0.230931,2.66593,3.32774
A,3,1000,3.818,0.5,5,0.213592,0.213174,0.0147546,0.014356,-0.01438,-0.0147339,0.0865487,-0.00641375,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.00476361,2.4586E-07,2.4603E-07,0.00384448,0.00383301,0,0,0,0,0.213592,0.213592,3.8002,3.4082
F1,3,1000,3.818,0.5,5,0.244805,0.243933,0.056911,-2.20335E-07,2.38461E-07,-0.056915,0.0853726,-0.00580225,0.0862933,0.0108418,0.00150936,0.00177523,0.00986073,0.00990837,0.0640144,0.0193491,0.0189458,0.0193591,0.0193645,1.01006E-06,1.01176E-06,0.00386284,0.00383289,0.0778266,0,0.0406926,0,0.244525,0.244603,3.78116,3.4082
F2,3,1000,3.818,0.5,5,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67364E-07,0,5.96736E-05,0,0.214137,0.214137,3.78247,3.4082
B,3,1000,3.818,0.5,5,0.213821,0.212914,0.0148418,0.0142648,-0.0142893,-0.0148309,0.0866885,-0.00641925,0.0862727,0.010983,0.00150945,0.00177556,0.00986077,0.00990881,0.0640421,0.0193408,0.0189281,0.00476153,0.00476594,2.45535E-07,2.46038E-07,0.00384429,0.003833,3.62992E-08,0,2.77907E-05,0,0.21382,0.213821,2.66701,3.4082
A,3,1000,3.818,0.79,0,0.213591,0.213172,0.0147553,0.0143553,-0.0143793,-0.0147346,0.0865488,-0.00641374,0.0864043,0.010983,0.00150942,0.0017756,0.0098607,0.00990866,0.0640872,0.0193162,0.0189068,0.0047626,0.00476361,2.4586E-07,2.46031E-07,0.00384448,0.00383301,0,0,0,0,0.213591,0.213591,3.80026,3.22475
F1,3,1000,3.818,0.79,0,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53903E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.22475
F2,3,1000,3.818,0.79,0,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96791E-05,0,0.214138,0.214138,3.78254,3.22475
B,3,1000,3.818,0.79,0,0.213318,0.212266,0.015008,0.0140956,-0.0141317,-0.0149882,0.086688,-0.00640566,0.0862432,0.0109825,0.00150943,0.00177553,0.00986074,0.00990866,0.0640253,0.0193476,0.0189372,0.00476232,0.00476745,2.46166E-07,2.46747E-07,0.0038442,0.0038329,9.07863E-08,0,4.39503E-05,0,0.213318,0.213318,4.23118,3.22475
A,3,1000,3.818,0.79,1,0.213591,0.213173,0.0147553,0.0143553,-0.0143793,-0.0147346,0.0865486,-0.00641374,0.0864045,0.010983,0.00150942,0.0017756,0.00986071,0.00990865,0.0640874,0.0193161,0.0189067,0.0047626,0.00476361,2.45861E-07,2.4603E-07,0.00384448,0.00383301,0,0,0,0,0.21359,0.213591,3.80008,4.05288
F1,3,1000,3.818,0.79,1,0.269887,0.26889,0.0651187,-2.81431E-07,3.19734E-07,-0.0651234,0.0851799,-0.00571019,0.0862936,0.0107898,0.00150935,0.00177513,0.0098607,0.00990837,0.0640145,0.0193491,0.0189457,0.0248341,0.0248507,1.2987E-06,1.3014E-06,0.00386854,0.00383288,0.101898,0,0.0465623,0,0.26945,0.269641,3.78107,4.05288
F2,3,1000,3.818,0.79,1,0.269887,0.26889,0.0651187,-2.81431E-07,3.19734E-07,-0.0651234,0.0851799,-0.00571019,0.0862936,0.0107898,0.00150935,0.00177513,0.0098607,0.00990837,0.0640145,0.0193491,0.0189457,0.0248341,0.0248507,1.2987E-06,1.3014E-06,0.00386854,0.00383288,0.101898,0,0.0465623,0,0.26945,0.269641,3.78107,4.05288
B,3,1000,3.818,0.79,1,0.286555,0.285071,0.0735848,-3.97583E-07,4.79471E-07,-0.0736078,0.0847862,-0.00560772,0.0862417,0.0107313,0.00150934,0.00177494,0.00986084,0.0099084,0.0640253,0.0193447,0.01894,0.0313133,0.0313576,1.6581E-06,1.66335E-06,0.00387551,0.0038328,0.127766,0,0.0521385,0,0.286049,0.28627,4.22878,4.05288
A,3,1000,3.818,0.79,2,0.213591,0.213172,0.0147553,0.0143553,-0.0143793,-0.0147346,0.0865487,-0.00641374,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.00476361,2.45861E-07,2.46031E-07,0.00384448,0.00383301,0,0,0,0,0.213591,0.213591,3.80018,3.47648
F1,3,1000,3.818,0.79,2,0.269854,0.268922,0.0651213,-2.85285E-07,3.24675E-07,-0.0651261,0.0851797,-0.00571016,0.0862931,0.0107897,0.00150935,0.00177512,0.00986071,0.00990837,0.0640144,0.0193492,0.0189457,0.0248329,0.0248536,1.29865E-06,1.30155E-06,0.00386848,0.00383288,0.101902,0,0.046563,0,0.269446,0.269574,3.78118,3.47648
F2,3,1000,3.818,0.79,2,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67359E-07,0,5.96726E-05,0,0.214137,0.214137,3.78244,3.47648
B,3,1000,3.818,0.79,2,0.213318,0.212266,0.015008,0.0140956,-0.0141318,-0.0149882,0.0866879,-0.00640566,0.0862434,0.0109825,0.00150942,0.00177553,0.00986075,0.00990865,0.0640254,0.0193476,0.0189371,0.00476232,0.00476745,2.46166E-07,2.46746E-07,0.00384421,0.0038329,9.07666E-08,0,4.39455E-05,0,0.213317,0.213318,4.23103,3.47648
A,3,1000,3.818,0.79,4,0.213591,0.213172,0.0147553,0.0143553,-0.0143793,-0.0147346,0.0865488,-0.00641374,0.0864043,0.010983,0.00150942,0.0017756,0.0098607,0.00990866,0.0640872,0.0193162,0.0189068,0.0047626,0.00476361,2.4586E-07,2.46031E-07,0.00384448,0.00383301,0,0,0,0,0.213591,0.213591,3.80026,3.54949
F1,3,1000,3.818,0.79,4,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53903E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.54949
F2,3,1000,3.818,0.79,4,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96791E-05,0,0.214138,0.214138,3.78254,3.54949
B,3,1000,3.818,0.79,4,0.286445,0.285167,0.0735786,-3.91727E-07,5.10319E-07,-0.0736015,0.0847853,-0.00560778,0.08624,0.0107311,0.00150934,0.00177491,0.00986086,0.00990841,0.0640252,0.0193448,0.0189401,0.0313092,0.0313681,1.65792E-06,1.66391E-06,0.00387532,0.0038328,0.127778,0,0.0521409,0,0.286036,0.286049,4.2291,3.54949
A,3,1000,3.818,0.79,5,0.213591,0.213172,0.0147553,0.0143553,-0.0143793,-0.0147346,0.0865487,-0.00641374,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.00476361,2.4586E-07,2.46031E-07,0.00384448,0.00383301,0,0,0,0,0.213591,0.213591,3.8002,3.40818
F1,3,1000,3.818,0.79,5,0.244805,0.243932,0.056911,-2.2034E-07,2.38452E-07,-0.056915,0.0853726,-0.00580225,0.0862933,0.0108418,0.00150936,0.00177523,0.00986073,0.00990837,0.0640144,0.0193491,0.0189458,0.0193591,0.0193645,1.01006E-06,1.01176E-06,0.00386284,0.00383289,0.0778266,0,0.0406926,0,0.244525,0.244603,3.78116,3.40818
F2,3,1000,3.818,0.79,5,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67364E-07,0,5.96736E-05,0,0.214137,0.214137,3.78247,3.40818
B,3,1000,3.818,0.79,5,0.213318,0.212266,0.015008,0.0140956,-0.0141318,-0.0149882,0.0866879,-0.00640566,0.0862434,0.0109825,0.00150942,0.00177553,0.00986075,0.00990865,0.0640254,0.0193476,0.0189371,0.00476232,0.00476745,2.46166E-07,2.46746E-07,0.00384421,0.0038329,9.07695E-08,0,4.39462E-05,0,0.213317,0.213318,4.23106,3.40818
A,3,1000,3.818,1,0,0.21359,0.213171,0.014756,0.0143546,-0.0143786,-0.0147353,0.0865487,-0.00641373,0.0864043,0.010983,0.00150942,0.0017756,0.0098607,0.00990866,0.0640872,0.0193162,0.0189068,0.0047626,0.00476362,2.45861E-07,2.46032E-07,0.00384448,0.00383301,0,0,0,0,0.21359,0.21359,3.80026,3.22473
F1,3,1000,3.818,1,0,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862966,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53904E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.22473
F2,3,1000,3.818,1,0,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96791E-05,0,0.214138,0.214138,3.78254,3.22473
B,3,1000,3.818,1,0,0.212784,0.211636,0.0151289,0.013972,-0.0140167,-0.0151026,0.0866751,-0.00639569,0.0862261,0.010982,0.0015094,0.00177552,0.00986073,0.0099085,0.0640143,0.0193515,0.0189434,0.00476325,0.00476886,2.46821E-07,2.47452E-07,0.00384413,0.00383279,1.45951E-07,0,5.57255E-05,0,0.212783,0.212783,5.37108,3.22473
A,3,1000,3.818,1,1,0.213589,0.213171,0.014756,0.0143546,-0.0143786,-0.0147353,0.0865486,-0.00641372,0.0864045,0.010983,0.00150942,0.0017756,0.00986071,0.00990865,0.0640874,0.0193161,0.0189067,0.0047626,0.00476361,2.45862E-07,2.46031E-07,0.00384448,0.00383301,0,0,0,0,0.213589,0.213589,3.80009,4.2284
F1,3,1000,3.818,1,1,0.269886,0.26889,0.0651187,-2.91254E-07,3.38646E-07,-0.0651234,0.0851799,-0.00571019,0.0862936,0.0107898,0.00150935,0.00177513,0.0098607,0.00990837,0.0640145,0.0193491,0.0189457,0.0248341,0.0248507,1.2987E-06,1.3014E-06,0.00386854,0.00383288,0.101898,0,0.0465623,0,0.269449,0.269639,3.78107,4.2284
F2,3,1000,3.818,1,1,0.269886,0.26889,0.0651187,-2.91254E-07,3.38646E-07,-0.0651234,0.0851799,-0.00571019,0.0862936,0.0107898,0.00150935,0.00177513,0.0098607,0.00990837,0.0640145,0.0193491,0.0189457,0.0248341,0.0248507,1.2987E-06,1.3014E-06,0.00386854,0.00383288,0.101898,0,0.0465623,0,0.269449,0.269639,3.78107,4.2284
B,3,1000,3.818,1,1,0.317676,0.315497,0.0932746,-8.99349E-07,1.22819E-06,-0.0932991,0.0834972,-0.00536056,0.0862326,0.010587,0.00150926,0.00177456,0.00986063,0.0099083,0.0640143,0.0193461,0.0189487,0.0496129,0.0496917,2.72027E-06,2.72993E-06,0.00389645,0.00383264,0.205389,0,0.0661059,0,0.316982,0.317286,5.36778,4.2284
A,3,1000,3.818,1,2,0.213589,0.213171,0.014756,0.0143546,-0.0143786,-0.0147353,0.0865486,-0.00641372,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.00476362,2.45861E-07,2.46032E-07,0.00384448,0.00383301,0,0,0,0,0.213589,0.21359,3.80018,3.47646
F1,3,1000,3.818,1,2,0.269854,0.268922,0.0651213,-2.85275E-07,3.24699E-07,-0.065126,0.0851797,-0.00571016,0.0862931,0.0107897,0.00150935,0.00177512,0.00986071,0.00990837,0.0640144,0.0193492,0.0189457,0.0248329,0.0248536,1.29865E-06,1.30155E-06,0.00386848,0.00383288,0.101901,0,0.046563,0,0.269446,0.269574,3.78118,3.47646
F2,3,1000,3.818,1,2,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67358E-07,0,5.96726E-05,0,0.214137,0.214137,3.78244,3.47646
B,3,1000,3.818,1,2,0.212784,0.211637,0.0151289,0.0139721,-0.0140167,-0.0151026,0.0866749,-0.00639568,0.0862263,0.010982,0.0015094,0.00177552,0.00986074,0.00990849,0.0640145,0.0193515,0.0189433,0.00476326,0.00476886,2.46821E-07,2.47451E-07,0.00384414,0.00383279,1.45919E-07,0,5.57194E-05,0,0.212782,0.212783,5.37089,3.47646
A,3,1000,3.818,1,4,0.21359,0.213171,0.014756,0.0143546,-0.0143786,-0.0147353,0.0865487,-0.00641373,0.0864043,0.010983,0.00150942,0.0017756,0.0098607,0.00990866,0.0640872,0.0193162,0.0189068,0.0047626,0.00476362,2.45861E-07,2.46032E-07,0.00384448,0.00383301,0,0,0,0,0.21359,0.21359,3.80026,3.725
F1,3,1000,3.818,1,4,0.21384,0.21293,0.0147536,0.0143574,-0.0143809,-0.0147324,0.0866545,-0.00641368,0.0862966,0.0109829,0.00150942,0.00177556,0.00986062,0.0099086,0.0640145,0.0193525,0.0189424,0.00476273,0.0047634,2.45796E-07,2.46088E-07,0.00384435,0.00383295,3.53904E-06,0,0.000274406,0,0.21384,0.21384,3.78253,3.725
F2,3,1000,3.818,1,4,0.214137,0.213207,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866606,-0.00641647,0.0862967,0.0109829,0.00150942,0.00177556,0.00986062,0.00990861,0.0640145,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45894E-07,0.00384436,0.00383295,1.67395E-07,0,5.96792E-05,0,0.214138,0.214138,3.78254,3.725
B,3,1000,3.818,1,4,0.317518,0.315603,0.0932654,-1.00863E-06,1.3838E-06,-0.0932899,0.0834961,-0.00536048,0.0862302,0.0105868,0.00150926,0.00177452,0.00986065,0.00990832,0.0640142,0.0193462,0.0189488,0.0496059,0.0497083,2.71999E-06,2.73085E-06,0.00389621,0.00383264,0.205408,0,0.0661089,0,0.31696,0.316978,5.36819,3.725
A,3,1000,3.818,1,5,0.213589,0.213171,0.014756,0.0143546,-0.0143786,-0.0147353,0.0865486,-0.00641372,0.0864044,0.010983,0.00150942,0.0017756,0.0098607,0.00990865,0.0640873,0.0193161,0.0189068,0.0047626,0.00476362,2.45861E-07,2.46032E-07,0.00384448,0.00383301,0,0,0,0,0.213589,0.21359,3.8002,3.40816
F1,3,1000,3.818,1,5,0.244806,0.243932,0.056911,-2.20347E-07,2.38441E-07,-0.0569149,0.0853726,-0.00580225,0.0862933,0.0108418,0.00150936,0.00177523,0.00986073,0.00990837,0.0640144,0.0193491,0.0189458,0.0193591,0.0193645,1.01006E-06,1.01176E-06,0.00386284,0.00383289,0.0778265,0,0.0406926,0,0.244525,0.244604,3.78116,3.40816
F2,3,1000,3.818,1,5,0.214137,0.213208,0.014603,0.0145092,-0.0145296,-0.0145826,0.0866605,-0.00641647,0.0862968,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189424,0.00476266,0.00476268,2.45633E-07,2.45893E-07,0.00384436,0.00383295,1.67364E-07,0,5.96735E-05,0,0.214137,0.214137,3.78246,3.40816
B,3,1000,3.818,1,5,0.212784,0.211637,0.0151289,0.0139721,-0.0140167,-0.0151026,0.086675,-0.00639568,0.0862263,0.010982,0.0015094,0.00177552,0.00986074,0.00990849,0.0640144,0.0193515,0.0189433,0.00476325,0.00476886,2.46821E-07,2.47451E-07,0.00384414,0.00383279,1.45923E-07,0,5.57203E-05,0,0.212782,0.212783,5.37092,3.40816
A,3,20000,3.818,0.25,0,0.213593,0.213174,0.0147541,0.0143562,-0.0143797,-0.014735,0.0865479,-0.00618595,0.0864042,0.010983,0.00150953,0.00177272,0.00985935,0.00990712,0.0640879,0.0193156,0.018905,0.0047626,0.0047636,2.46689E-07,2.47202E-07,0.00384745,0.003833,0,0,0,0,0.213593,0.213593,3.79911,3.22478
F1,3,20000,3.818,0.25,0,0.213847,0.212921,0.0147543,0.0143579,-0.0143797,-0.0147335,0.0866537,-0.00618578,0.0862966,0.0109828,0.00150952,0.00177269,0.00985927,0.00990706,0.0640152,0.019352,0.0189407,0.00476309,0.00476304,2.46643E-07,2.47243E-07,0.00384734,0.00383294,3.54204E-06,0,0.000274523,0,0.213847,0.213847,3.78493,3.22478
F2,3,20000,3.818,0.25,0,0.214137,0.213206,0.0146031,0.0145085,-0.0145255,-0.0145907,0.0866597,-0.00618656,0.0862966,0.0109829,0.00150952,0.00177269,0.00985928,0.00990707,0.0640152,0.019352,0.0189406,0.00476267,0.00476266,2.46446E-07,2.47044E-07,0.00384732,0.00383294,1.67532E-07,0,5.97036E-05,0,0.214137,0.214137,3.78494,3.22478
