variante,L_mH,gap_ms,R,fraz,vrelay,irel_mA,i0_mA,imin_rilascio_mA,ifuori_mA,imin_inserimento_mA,ifine_mA,tiene_al_rilascio,tiene_all_inserimento,tcaduta_dopo_NO_K6_us,rc,corsa
ingenua,20.0,1.0,261.0,0.7,4.75,13.409961685823756,17.2149,-2.35729e-06,4.68059e-06,2.43501e-06,17.2149,False,False,nan,0,ok
ingenua,20.0,1.0,261.0,0.7,5.0,13.409961685823756,18.1636,-1.82174e-06,4.92945e-06,2.56322e-06,18.1636,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.1,4.75,2.347417840375587,21.0517,-2.23881e-06,4.6806099999999996e-06,2.43501e-06,21.0517,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.1,5.0,2.347417840375587,22.2137,-5.32438e-07,4.92946e-06,2.56323e-06,22.2137,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.3,4.75,7.042253521126761,21.0517,-2.2388199999999998e-06,4.6806099999999996e-06,2.43501e-06,21.0517,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.3,5.0,7.042253521126761,22.2137,-1.70467e-06,4.92946e-06,2.56323e-06,22.2137,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.5,4.75,11.737089201877934,21.0517,-2.3684199999999998e-06,4.6806099999999996e-06,2.43501e-06,21.0517,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.5,5.0,11.737089201877934,22.2137,-2.11569e-06,4.92946e-06,2.56323e-06,22.2137,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.7,4.75,16.431924882629108,21.0517,-2.19418e-06,4.6806099999999996e-06,2.43501e-06,21.0517,False,False,nan,0,ok
ingenua,20.0,3.0,213.0,0.7,5.0,16.431924882629108,22.2137,-1.6674299999999999e-06,4.92946e-06,2.56323e-06,22.2137,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.1,4.75,2.109704641350211,18.9402,-2.33668e-06,4.6806e-06,2.43501e-06,18.9402,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.1,5.0,2.109704641350211,19.9848,-2.21527e-06,4.92945e-06,2.56322e-06,19.9848,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.3,4.75,6.329113924050633,18.9402,9.00349e-07,4.6806e-06,2.43501e-06,18.9402,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.3,5.0,6.329113924050633,19.9848,1.2580800000000002e-06,4.92945e-06,2.56322e-06,19.9848,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.5,4.75,10.548523206751055,18.9402,-1.4443e-06,4.6806e-06,2.43501e-06,18.9402,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.5,5.0,10.548523206751055,19.9848,-1.36623e-06,4.92945e-06,2.56322e-06,19.9848,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.7,4.75,14.767932489451477,18.9402,-2.28097e-06,4.6806e-06,2.43501e-06,18.9402,False,False,nan,0,ok
ingenua,20.0,3.0,237.0,0.7,5.0,14.767932489451477,19.9848,-2.1644400000000002e-06,4.92945e-06,2.56322e-06,19.9848,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.1,4.75,1.9157088122605364,17.2149,4.42947e-07,4.68059e-06,2.43501e-06,17.2149,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.1,5.0,1.9157088122605364,18.1636,-2.22627e-06,4.92945e-06,2.56322e-06,18.1636,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.3,4.75,5.747126436781609,17.2149,-1.45612e-07,4.68059e-06,2.43501e-06,17.2149,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.3,5.0,5.747126436781609,18.1636,-3.85663e-07,4.92945e-06,2.56322e-06,18.1636,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.5,4.75,9.578544061302681,17.2149,-1.45557e-06,4.68059e-06,2.43501e-06,17.2149,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.5,5.0,9.578544061302681,18.1636,-1.46941e-06,4.92945e-06,2.56322e-06,18.1636,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.7,4.75,13.409961685823756,17.2149,-2.35729e-06,4.68059e-06,2.43501e-06,17.2149,False,False,nan,0,ok
ingenua,20.0,3.0,261.0,0.7,5.0,13.409961685823756,18.1636,-1.82174e-06,4.92945e-06,2.56322e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,0.1,213.0,0.1,4.75,2.347417840375587,21.0517,12.5199,18.6534,10.9675,21.0517,True,True,nan,0,ok
ingenua,50.0,0.1,213.0,0.1,5.0,2.347417840375587,22.2137,13.2731,19.806,11.7141,22.2137,True,True,nan,0,ok
ingenua,50.0,0.1,213.0,0.3,4.75,7.042253521126761,21.0517,12.5199,18.6534,10.9675,21.0517,True,True,nan,0,ok
ingenua,50.0,0.1,213.0,0.3,5.0,7.042253521126761,22.2137,13.2731,19.806,11.7141,22.2137,True,True,nan,0,ok
ingenua,50.0,0.1,213.0,0.5,4.75,11.737089201877934,21.0517,12.5199,18.6534,10.9675,21.0517,True,False,88.29999999999949,0,ok
ingenua,50.0,0.1,213.0,0.5,5.0,11.737089201877934,22.2137,13.2731,19.806,11.7141,22.2137,True,False,100.20000000000168,0,ok
ingenua,50.0,0.1,213.0,0.7,4.75,16.431924882629108,21.0517,2.10883e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,0.1,213.0,0.7,5.0,16.431924882629108,22.2137,2.77742e-06,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,0.1,237.0,0.1,4.75,2.109704641350211,18.9402,10.6021,16.796499999999998,9.28092,18.9402,True,True,nan,0,ok
ingenua,50.0,0.1,237.0,0.1,5.0,2.109704641350211,19.9848,11.247,17.8332,9.920359999999999,19.9848,True,True,nan,0,ok
ingenua,50.0,0.1,237.0,0.3,4.75,6.329113924050633,18.9402,10.6021,16.796499999999998,9.28092,18.9402,True,True,nan,0,ok
ingenua,50.0,0.1,237.0,0.3,5.0,6.329113924050633,19.9848,11.247,17.8332,9.920359999999999,19.9848,True,True,nan,0,ok
ingenua,50.0,0.1,237.0,0.5,4.75,10.548523206751055,18.9402,10.6021,16.796499999999998,9.28092,18.9402,True,False,79.9000000000008,0,ok
ingenua,50.0,0.1,237.0,0.5,5.0,10.548523206751055,19.9848,11.247,17.8332,9.920359999999999,19.9848,True,False,90.59999999999971,0,ok
ingenua,50.0,0.1,237.0,0.7,4.75,14.767932489451477,18.9402,2.91961e-07,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,0.1,237.0,0.7,5.0,14.767932489451477,19.9848,1.53628e-06,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,0.1,261.0,0.1,4.75,1.9157088122605364,17.2149,9.06414,15.2774,7.92724,17.2149,True,True,nan,0,ok
ingenua,50.0,0.1,261.0,0.1,5.0,1.9157088122605364,18.1636,9.62191,16.2193,8.48048,18.1636,True,True,nan,0,ok
ingenua,50.0,0.1,261.0,0.3,4.75,5.747126436781609,17.2149,9.06414,15.2774,7.92724,17.2149,True,True,nan,0,ok
ingenua,50.0,0.1,261.0,0.3,5.0,5.747126436781609,18.1636,9.62191,16.2193,8.48048,18.1636,True,True,nan,0,ok
ingenua,50.0,0.1,261.0,0.5,4.75,9.578544061302681,17.2149,2.56767e-07,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,0.1,261.0,0.5,5.0,9.578544061302681,18.1636,9.62191,16.2193,8.48048,18.1636,True,False,82.70000000000152,0,ok
ingenua,50.0,0.1,261.0,0.7,4.75,13.409961685823756,17.2149,2.56766e-07,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,0.1,261.0,0.7,5.0,13.409961685823756,18.1636,9.960999999999999e-07,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,0.3,213.0,0.1,4.75,2.347417840375587,21.0517,3.4508199999999998,18.6534,2.81134,21.0517,True,True,nan,0,ok
ingenua,50.0,0.3,213.0,0.1,5.0,2.347417840375587,22.2137,3.7619200000000004,19.806,3.1181799999999997,22.2137,True,True,nan,0,ok
ingenua,50.0,0.3,213.0,0.3,4.75,7.042253521126761,21.0517,2.10883e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,0.3,213.0,0.3,5.0,7.042253521126761,22.2137,2.77745e-06,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,0.3,213.0,0.5,4.75,11.737089201877934,21.0517,2.10886e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,0.3,213.0,0.5,5.0,11.737089201877934,22.2137,2.77742e-06,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,0.3,213.0,0.7,4.75,16.431924882629108,21.0517,2.10884e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,0.3,213.0,0.7,5.0,16.431924882629108,22.2137,2.7774099999999997e-06,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,0.3,237.0,0.1,4.75,2.109704641350211,18.9402,2.33283,16.796499999999998,1.84365,18.9402,True,False,288.50000000000057,0,ok
ingenua,50.0,0.3,237.0,0.1,5.0,2.109704641350211,19.9848,2.57259,17.8332,2.07969,19.9848,True,False,299.1999999999995,0,ok
ingenua,50.0,0.3,237.0,0.3,4.75,6.329113924050633,18.9402,2.91963e-07,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,0.3,237.0,0.3,5.0,6.329113924050633,19.9848,1.53628e-06,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,0.3,237.0,0.5,4.75,10.548523206751055,18.9402,2.91961e-07,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,0.3,237.0,0.5,5.0,10.548523206751055,19.9848,1.5363e-06,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,0.3,237.0,0.7,4.75,14.767932489451477,18.9402,2.9196e-07,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,0.3,237.0,0.7,5.0,14.767932489451477,19.9848,1.5362900000000002e-06,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.1,4.75,1.9157088122605364,17.2149,2.56771e-07,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.1,5.0,1.9157088122605364,18.1636,9.96035e-07,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.3,4.75,5.747126436781609,17.2149,2.56767e-07,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.3,5.0,5.747126436781609,18.1636,9.96095e-07,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.5,4.75,9.578544061302681,17.2149,2.56766e-07,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.5,5.0,9.578544061302681,18.1636,9.960940000000001e-07,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.7,4.75,13.409961685823756,17.2149,2.56765e-07,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,0.3,261.0,0.7,5.0,13.409961685823756,18.1636,9.961090000000001e-07,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.1,4.75,2.347417840375587,21.0517,-9.708119999999999e-08,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.1,5.0,2.347417840375587,22.2137,4.5774100000000005e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.3,4.75,7.042253521126761,21.0517,-9.6935e-08,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.3,5.0,7.042253521126761,22.2137,4.57576e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.5,4.75,11.737089201877934,21.0517,-1.46345e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.5,5.0,11.737089201877934,22.2137,4.57546e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.7,4.75,16.431924882629108,21.0517,-1.82238e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,1.0,213.0,0.7,5.0,16.431924882629108,22.2137,4.5753500000000003e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.1,4.75,2.109704641350211,18.9402,-1.90876e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.1,5.0,2.109704641350211,19.9848,-7.86355e-07,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.3,4.75,6.329113924050633,18.9402,-1.90878e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.3,5.0,6.329113924050633,19.9848,-7.862629999999999e-07,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.5,4.75,10.548523206751055,18.9402,-1.67508e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.5,5.0,10.548523206751055,19.9848,-7.86247e-07,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.7,4.75,14.767932489451477,18.9402,-1.691e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,1.0,237.0,0.7,5.0,14.767932489451477,19.9848,-1.55087e-06,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.1,4.75,1.9157088122605364,17.2149,-1.94406e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.1,5.0,1.9157088122605364,18.1636,-1.32516e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.3,4.75,5.747126436781609,17.2149,-1.94406e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.3,5.0,5.747126436781609,18.1636,-1.32511e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.5,4.75,9.578544061302681,17.2149,-1.82683e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.5,5.0,9.578544061302681,18.1636,-1.67642e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.7,4.75,13.409961685823756,17.2149,-1.94406e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,1.0,261.0,0.7,5.0,13.409961685823756,18.1636,-1.74571e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.1,4.75,2.347417840375587,21.0517,-9.708119999999999e-08,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.1,5.0,2.347417840375587,22.2137,4.5774100000000005e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.3,4.75,7.042253521126761,21.0517,-9.6935e-08,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.3,5.0,7.042253521126761,22.2137,4.57576e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.5,4.75,11.737089201877934,21.0517,-1.46345e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.5,5.0,11.737089201877934,22.2137,4.57546e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.7,4.75,16.431924882629108,21.0517,-1.82238e-06,4.6806099999999996e-06,2.38589e-06,21.0517,False,False,nan,0,ok
ingenua,50.0,3.0,213.0,0.7,5.0,16.431924882629108,22.2137,4.5753500000000003e-07,4.92946e-06,2.51152e-06,22.2137,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.1,4.75,2.109704641350211,18.9402,-1.90876e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.1,5.0,2.109704641350211,19.9848,-7.86355e-07,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.3,4.75,6.329113924050633,18.9402,-1.90878e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.3,5.0,6.329113924050633,19.9848,-7.862629999999999e-07,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.5,4.75,10.548523206751055,18.9402,-1.67508e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.5,5.0,10.548523206751055,19.9848,-7.86247e-07,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.7,4.75,14.767932489451477,18.9402,-1.691e-06,4.6806e-06,2.38589e-06,18.9402,False,False,nan,0,ok
ingenua,50.0,3.0,237.0,0.7,5.0,14.767932489451477,19.9848,-1.55087e-06,4.92945e-06,2.5115100000000003e-06,19.9848,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.1,4.75,1.9157088122605364,17.2149,-1.94406e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.1,5.0,1.9157088122605364,18.1636,-1.32516e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.3,4.75,5.747126436781609,17.2149,-1.94406e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.3,5.0,5.747126436781609,18.1636,-1.32511e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.5,4.75,9.578544061302681,17.2149,-1.82683e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.5,5.0,9.578544061302681,18.1636,-1.67642e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.7,4.75,13.409961685823756,17.2149,-1.94406e-06,4.68059e-06,2.38588e-06,17.2149,False,False,nan,0,ok
ingenua,50.0,3.0,261.0,0.7,5.0,13.409961685823756,18.1636,-1.74571e-06,4.92945e-06,2.5115100000000003e-06,18.1636,False,False,nan,0,ok
ingenua,100.0,0.1,213.0,0.1,4.75,2.347417840375587,21.0517,16.3243,18.6534,14.393899999999999,21.0517,True,True,nan,0,ok
ingenua,100.0,0.1,213.0,0.1,5.0,2.347417840375587,22.2137,17.2602,19.806,15.3219,22.2137,True,True,nan,0,ok
ingenua,100.0,0.1,213.0,0.3,4.75,7.042253521126761,21.0517,16.3243,18.6534,14.393899999999999,21.0517,True,True,nan,0,ok
ingenua,100.0,0.1,213.0,0.3,5.0,7.042253521126761,22.2137,17.2602,19.806,15.3219,22.2137,True,True,nan,0,ok
ingenua,100.0,0.1,213.0,0.5,4.75,11.737089201877934,21.0517,16.3243,18.6534,14.393899999999999,21.0517,True,True,nan,0,ok
ingenua,100.0,0.1,213.0,0.5,5.0,11.737089201877934,22.2137,17.2602,19.806,15.3219,22.2137,True,True,nan,0,ok
ingenua,100.0,0.1,213.0,0.7,4.75,16.431924882629108,21.0517,7.068920000000001e-07,4.6806099999999996e-06,2.3281599999999997e-06,21.0517,False,False,nan,0,ok
ingenua,100.0,0.1,213.0,0.7,5.0,16.431924882629108,22.2137,17.2602,19.806,15.3219,22.2137,True,False,73.69999999999946,0,ok
ingenua,100.0,0.1,237.0,0.1,4.75,2.109704641350211,18.9402,14.2698,16.796499999999998,12.586,18.9402,True,True,nan,0,ok
ingenua,100.0,0.1,237.0,0.1,5.0,2.109704641350211,19.9848,15.090900000000001,17.8332,13.4005,19.9848,True,True,nan,0,ok
ingenua,100.0,0.1,237.0,0.3,4.75,6.329113924050633,18.9402,14.2698,16.796499999999998,12.586,18.9402,True,True,nan,0,ok
ingenua,100.0,0.1,237.0,0.3,5.0,6.329113924050633,19.9848,15.090900000000001,17.8332,13.4005,19.9848,True,True,nan,0,ok
ingenua,100.0,0.1,237.0,0.5,4.75,10.548523206751055,18.9402,14.2698,16.796499999999998,12.586,18.9402,True,True,nan,0,ok
ingenua,100.0,0.1,237.0,0.5,5.0,10.548523206751055,19.9848,15.090900000000001,17.8332,13.4005,19.9848,True,True,nan,0,ok
ingenua,100.0,0.1,237.0,0.7,4.75,14.767932489451477,18.9402,1.90304e-06,4.6806e-06,2.32815e-06,18.9402,False,False,nan,0,ok
ingenua,100.0,0.1,237.0,0.7,5.0,14.767932489451477,19.9848,15.090900000000001,17.8332,13.4005,19.9848,True,False,67.00000000000108,0,ok
ingenua,100.0,0.1,261.0,0.1,4.75,1.9157088122605364,17.2149,12.600399999999999,15.2774,11.1152,17.2149,True,True,nan,0,ok
ingenua,100.0,0.1,261.0,0.1,5.0,1.9157088122605364,18.1636,13.3282,16.2193,11.8375,18.1636,True,True,nan,0,ok
ingenua,100.0,0.1,261.0,0.3,4.75,5.747126436781609,17.2149,12.600399999999999,15.2774,11.1152,17.2149,True,True,nan,0,ok
ingenua,100.0,0.1,261.0,0.3,5.0,5.747126436781609,18.1636,13.3282,16.2193,11.8375,18.1636,True,True,nan,0,ok
ingenua,100.0,0.1,261.0,0.5,4.75,9.578544061302681,17.2149,12.600399999999999,15.2774,11.1152,17.2149,True,True,nan,0,ok
ingenua,100.0,0.1,261.0,0.5,5.0,9.578544061302681,18.1636,13.3282,16.2193,11.8375,18.1636,True,True,nan,0,ok
ingenua,100.0,0.1,261.0,0.7,4.75,13.409961685823756,17.2149,2.79451e-06,4.68059e-06,2.32815e-06,17.2149,False,False,nan,0,ok
ingenua,100.0,0.1,261.0,0.7,5.0,13.409961685823756,18.1636,1.7574199999999998e-06,4.92945e-06,2.45083e-06,18.1636,False,False,nan,0,ok
ingenua,100.0,0.3,213.0,0.1,4.75,2.347417840375587,21.0517,9.45837,18.6534,8.21025,21.0517,True,True,nan,0,ok
ingenua,100.0,0.3,213.0,0.1,5.0,2.347417840375587,22.2137,10.0639,19.806,8.81011,22.2137,True,True,nan,0,ok
ingenua,100.0,0.3,213.0,0.3,4.75,7.042253521126761,21.0517,9.45837,18.6534,8.21025,21.0517,True,True,nan,0,ok
ingenua,100.0,0.3,213.0,0.3,5.0,7.042253521126761,22.2137,10.0639,19.806,8.81011,22.2137,True,True,nan,0,ok
ingenua,100.0,0.3,213.0,0.5,4.75,11.737089201877934,21.0517,7.06891e-07,4.6806099999999996e-06,2.3281599999999997e-06,21.0517,False,False,nan,0,ok
ingenua,100.0,0.3,213.0,0.5,5.0,11.737089201877934,22.2137,4.70323e-06,4.92946e-06,2.45084e-06,22.2137,False,False,nan,0,ok
ingenua,100.0,0.3,213.0,0.7,4.75,16.431924882629108,21.0517,7.06891e-07,4.6806099999999996e-06,2.3281599999999997e-06,21.0517,False,False,nan,0,ok
ingenua,100.0,0.3,213.0,0.7,5.0,16.431924882629108,22.2137,4.70327e-06,4.92946e-06,2.45084e-06,22.2137,False,False,nan,0,ok
ingenua,100.0,0.3,237.0,0.1,4.75,2.109704641350211,18.9402,7.72229,16.796499999999998,6.685919999999999,18.9402,True,True,nan,0,ok
ingenua,100.0,0.3,237.0,0.1,5.0,2.109704641350211,19.9848,8.228,17.8332,7.18701,19.9848,True,True,nan,0,ok
ingenua,100.0,0.3,237.0,0.3,4.75,6.329113924050633,18.9402,7.72229,16.796499999999998,6.685919999999999,18.9402,True,True,nan,0,ok
ingenua,100.0,0.3,237.0,0.3,5.0,6.329113924050633,19.9848,8.228,17.8332,7.18701,19.9848,True,True,nan,0,ok
ingenua,100.0,0.3,237.0,0.5,4.75,10.548523206751055,18.9402,1.9030300000000002e-06,4.6806e-06,2.32815e-06,18.9402,False,False,nan,0,ok
ingenua,100.0,0.3,237.0,0.5,5.0,10.548523206751055,19.9848,1.10434e-06,4.92945e-06,2.45083e-06,19.9848,False,False,nan,0,ok
ingenua,100.0,0.3,237.0,0.7,4.75,14.767932489451477,18.9402,1.90305e-06,4.6806e-06,2.32815e-06,18.9402,False,False,nan,0,ok
ingenua,100.0,0.3,237.0,0.7,5.0,14.767932489451477,19.9848,1.10434e-06,4.92945e-06,2.45083e-06,19.9848,False,False,nan,0,ok
ingenua,100.0,0.3,261.0,0.1,4.75,1.9157088122605364,17.2149,6.35518,15.2774,5.4851600000000005,17.2149,True,True,nan,0,ok
ingenua,100.0,0.3,261.0,0.1,5.0,1.9157088122605364,18.1636,6.78179,16.2193,5.90792,18.1636,True,True,nan,0,ok
ingenua,100.0,0.3,261.0,0.3,4.75,5.747126436781609,17.2149,6.35518,15.2774,5.4851600000000005,17.2149,True,False,288.40000000000117,0,ok
ingenua,100.0,0.3,261.0,0.3,5.0,5.747126436781609,18.1636,6.78179,16.2193,5.90792,18.1636,True,True,nan,0,ok
ingenua,100.0,0.3,261.0,0.5,4.75,9.578544061302681,17.2149,2.7944999999999997e-06,4.68059e-06,2.32815e-06,17.2149,False,False,nan,0,ok
ingenua,100.0,0.3,261.0,0.5,5.0,9.578544061302681,18.1636,1.7574199999999998e-06,4.92945e-06,2.45083e-06,18.1636,False,False,nan,0,ok
ingenua,100.0,0.3,261.0,0.7,4.75,13.409961685823756,17.2149,2.7945299999999997e-06,4.68059e-06,2.32815e-06,17.2149,False,False,nan,0,ok
ingenua,100.0,0.3,261.0,0.7,5.0,13.409961685823756,18.1636,1.7574199999999998e-06,4.92945e-06,2.45083e-06,18.1636,False,False,nan,0,ok
ingenua,100.0,1.0,213.0,0.1,4.75,2.347417840375587,21.0517,-1.49492e-06,4.6806099999999996e-06,2.3281599999999997e-06,21.0517,False,False,nan,0,ok
ingenua,100.0,1.0,213.0,0.1,5.0,2.347417840375587,22.2137,2.4135600000000002e-06,4.92946e-06,2.45084e-06,22.2137,False,False,nan,0,ok
ingenua,100.0,1.0,213.0,0.3,4.75,7.042253521126761,21.0517,-1.49492e-06,4.6806099999999996e-06,2.3281599999999997e-06,21.0517,False,False,nan,0,ok
ingenua,100.0,1.0,213.0,0.3,5.0,7.042253521126761,22.2137,2.41399e-06,4.92946e-06,2.45084e-06,22.2137,False,False,nan,0,ok
ingenua,100.0,1.0,213.0,0.5,4.75,11.737089201877934,21.0517,-1.49492e-06,4.6806099999999996e-06,2.3281599999999997e-06,21.0517,False,False,nan,0,ok
