blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F1,3,1000,3.818,0.25,2,0.300456,0.301173,0.0651509,-4.31747E-08,1.31032E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465977,0,0.300071,0.300156,3.7869,4.11747
F2,3,1000,3.818,0.25,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.00426931,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.11747
B,3,1000,3.818,0.25,2,0.295724,0.296244,0.0204414,0.0201298,-0.0202851,-0.0205165,0.0909929,-0.00677769,0.0894359,0.0117669,0.00156297,0.00176148,0.0102714,0.0102707,0.0642339,0.0208152,0.0204242,0.00923201,0.00923676,3.91628E-07,7.76941E-08,0.00426964,0.00414281,9.0945E-09,0,1.39104E-05,0,0.295724,0.295724,1.32517,4.11747
A,3,1000,3.818,0.25,4,0.295045,0.296188,0.0205029,0.0200365,-0.0202638,-0.0204973,0.090837,-0.0067445,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922713,0.00922804,3.98024E-07,8.10313E-08,0.00426953,0.00414281,0,0,0,0,0.295045,0.295045,3.80212,3.97525
F1,3,1000,3.818,0.25,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.97525
F2,3,1000,3.818,0.25,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,3.97525
B,3,1000,3.818,0.25,4,0.289455,0.290194,0.0322253,0.00885351,-0.00896203,-0.0323522,0.0908892,-0.00661153,0.0894353,0.0117615,0.00156297,0.00176168,0.0102711,0.0102708,0.0642339,0.0208151,0.0204243,0.0108722,0.0108772,4.82221E-07,9.87403E-08,0.00427265,0.00414281,0.0128138,0,0.0165116,0,0.289319,0.289334,1.32513,3.97525
A,3,1000,3.818,0.25,5,0.295045,0.296188,0.0205029,0.0200365,-0.0202638,-0.0204973,0.090837,-0.00674449,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98025E-07,8.10306E-08,0.00426954,0.00414281,0,0,0,0,0.295045,0.295045,3.80208,4.05996
F1,3,1000,3.818,0.25,5,0.280714,0.281337,0.0569336,5.00184E-07,-5.87714E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280467,3.78653,4.05996
F2,3,1000,3.818,0.25,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05996
B,3,1000,3.818,0.25,5,0.295724,0.296244,0.0204414,0.0201298,-0.0202851,-0.0205165,0.0909929,-0.00677769,0.0894359,0.0117669,0.00156297,0.00176148,0.0102714,0.0102707,0.0642339,0.0208152,0.0204242,0.00923201,0.00923676,3.91628E-07,7.76941E-08,0.00426964,0.00414281,9.09455E-09,0,1.39105E-05,0,0.295724,0.295724,1.32517,4.05996
A,3,1000,3.818,0.5,0,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922713,0.00922804,3.98026E-07,8.10319E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295045,3.80212,3.97145
F1,3,1000,3.818,0.5,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.97145
F2,3,1000,3.818,0.5,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,3.97145
B,3,1000,3.818,0.5,0,0.295455,0.295847,0.020589,0.0199654,-0.0201625,-0.0206238,0.0909944,-0.00675808,0.0894018,0.0117656,0.00156297,0.00176143,0.0102714,0.0102708,0.0642173,0.0208232,0.0204326,0.00922923,0.00923456,3.94474E-07,7.93279E-08,0.00426944,0.00414279,3.63357E-08,0,2.78047E-05,0,0.295455,0.295455,2.67065,3.97145
A,3,1000,3.818,0.5,1,0.295044,0.296189,0.0205033,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895231,0.0117644,0.00156296,0.00176143,0.0102714,0.0102707,0.064256,0.0208032,0.0204139,0.00922715,0.00922805,3.98029E-07,8.10242E-08,0.00426957,0.00414281,0,0,0,0,0.29504,0.295044,3.80212,4.29512
F1,3,1000,3.818,0.5,1,0.300694,0.300939,0.065156,-4.95862E-08,2.19739E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266068,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300086,0.300633,3.78706,4.29512
F2,3,1000,3.818,0.5,1,0.300694,0.300939,0.065156,-4.95862E-08,2.19739E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266068,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300086,0.300633,3.78706,4.29512
B,3,1000,3.818,0.5,1,0.279001,0.27937,0.0467134,0.000101719,-0.000125584,-0.0469658,0.0906111,-0.00643357,0.089403,0.0117382,0.00156295,0.00176294,0.0102695,0.0102708,0.0642175,0.0208229,0.0204327,0.0163696,0.0163461,7.93282E-07,1.7421E-07,0.00428609,0.00414279,0.0511775,0,0.0329982,0,0.278532,0.278954,2.67078,4.29512
A,3,1000,3.818,0.5,2,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98026E-07,8.10312E-08,0.00426954,0.00414281,0,0,0,0,0.295044,0.295044,3.80208,4.11735
F1,3,1000,3.818,0.5,2,0.300456,0.301173,0.0651509,-4.31769E-08,1.31051E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465978,0,0.300071,0.300156,3.78691,4.11735
F2,3,1000,3.818,0.5,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.11735
B,3,1000,3.818,0.5,2,0.295455,0.295847,0.020589,0.0199654,-0.0201625,-0.0206238,0.0909944,-0.00675808,0.0894018,0.0117656,0.00156297,0.00176143,0.0102714,0.0102708,0.0642174,0.0208232,0.0204326,0.00922923,0.00923456,3.94474E-07,7.93275E-08,0.00426944,0.00414279,3.63326E-08,0,2.78035E-05,0,0.295454,0.295455,2.6706,4.11735
A,3,1000,3.818,0.5,4,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922713,0.00922804,3.98026E-07,8.10319E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295045,3.80212,4.00354
F1,3,1000,3.818,0.5,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,4.00354
F2,3,1000,3.818,0.5,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,4.00354
B,3,1000,3.818,0.5,4,0.2788,0.279537,0.046714,0.000101476,-0.000125342,-0.0469665,0.0906103,-0.00643354,0.0894007,0.011738,0.00156295,0.0017629,0.0102695,0.0102709,0.0642174,0.0208229,0.0204328,0.0163599,0.0163606,7.9291E-07,1.7437E-07,0.00428583,0.00414279,0.051192,0,0.0330029,0,0.278521,0.278551,2.67068,4.00354
A,3,1000,3.818,0.5,5,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98026E-07,8.10312E-08,0.00426954,0.00414281,0,0,0,0,0.295044,0.295044,3.80208,4.05983
F1,3,1000,3.818,0.5,5,0.280714,0.281337,0.0569336,5.00185E-07,-5.87715E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280467,3.78653,4.05983
F2,3,1000,3.818,0.5,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05983
B,3,1000,3.818,0.5,5,0.295455,0.295847,0.020589,0.0199654,-0.0201625,-0.0206238,0.0909944,-0.00675808,0.0894018,0.0117656,0.00156297,0.00176143,0.0102714,0.0102708,0.0642174,0.0208232,0.0204326,0.00922923,0.00923456,3.94474E-07,7.93275E-08,0.00426944,0.00414279,3.63328E-08,0,2.78036E-05,0,0.295454,0.295455,2.6706,4.05983
A,3,1000,3.818,0.79,0,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.1033E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80212,3.9712
F1,3,1000,3.818,0.79,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.9712
F2,3,1000,3.818,0.79,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,3.9712
B,3,1000,3.818,0.79,0,0.294826,0.295142,0.0207548,0.0197664,-0.0200143,-0.0207401,0.0909654,-0.00673465,0.0893645,0.011763,0.00156297,0.00176133,0.0102714,0.0102708,0.0641989,0.0208319,0.0204422,0.00922407,0.0092297,4.00379E-07,8.27163E-08,0.0042691,0.00414278,9.08607E-08,0,4.39683E-05,0,0.294825,0.294825,4.23592,3.9712
A,3,1000,3.818,0.79,1,0.295042,0.296187,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895231,0.0117644,0.00156296,0.00176143,0.0102714,0.0102707,0.064256,0.0208032,0.0204139,0.00922715,0.00922805,3.98032E-07,8.10253E-08,0.00426957,0.00414281,0,0,0,0,0.295039,0.295042,3.80212,4.47381
F1,3,1000,3.818,0.79,1,0.300694,0.30094,0.065156,-5.06272E-08,1.05568E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266069,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300086,0.300632,3.78706,4.47381
F2,3,1000,3.818,0.79,1,0.300694,0.30094,0.065156,-5.06273E-08,1.05568E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266069,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300086,0.300632,3.78706,4.47381
B,3,1000,3.818,0.79,1,0.313405,0.313215,0.073623,-4.48629E-07,4.09964E-07,-0.0740582,0.0901492,-0.00623522,0.0893679,0.0116457,0.00156285,0.00176982,0.0102622,0.0102706,0.064199,0.0208322,0.0204417,0.0328934,0.0329052,1.80616E-06,4.46651E-07,0.00434162,0.00414277,0.127986,0,0.0521834,0,0.31274,0.313337,4.23708,4.47381
A,3,1000,3.818,0.79,2,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.10323E-08,0.00426954,0.00414281,0,0,0,0,0.295043,0.295043,3.80208,4.1171
F1,3,1000,3.818,0.79,2,0.300456,0.301173,0.0651509,-4.31663E-08,1.30961E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465977,0,0.300071,0.300156,3.7869,4.1171
F2,3,1000,3.818,0.79,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09139E-08,0.00426931,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.1171
B,3,1000,3.818,0.79,2,0.294826,0.295143,0.0207548,0.0197664,-0.0200143,-0.0207402,0.0909654,-0.00673465,0.0893646,0.011763,0.00156297,0.00176133,0.0102714,0.0102708,0.0641989,0.0208319,0.0204422,0.00922407,0.0092297,4.00379E-07,8.27155E-08,0.0042691,0.00414278,9.0853E-08,0,4.39664E-05,0,0.294825,0.294825,4.23584,4.1171
A,3,1000,3.818,0.79,4,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.1033E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80212,4.18235
F1,3,1000,3.818,0.79,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,4.18235
F2,3,1000,3.818,0.79,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,4.18235
B,3,1000,3.818,0.79,4,0.313116,0.313504,0.0736236,-4.55363E-07,4.13911E-07,-0.0740587,0.0901477,-0.00623525,0.089364,0.0116454,0.00156287,0.00176976,0.0102621,0.0102707,0.0641988,0.0208321,0.020442,0.0328835,0.0329365,1.80598E-06,4.47072E-07,0.00434121,0.00414277,0.128022,0,0.0521908,0,0.312716,0.31276,4.23689,4.18235
A,3,1000,3.818,0.79,5,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.10323E-08,0.00426954,0.00414281,0,0,0,0,0.295043,0.295043,3.80208,4.05958
F1,3,1000,3.818,0.79,5,0.280714,0.281337,0.0569336,5.00181E-07,-5.87711E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280468,3.78653,4.05958
F2,3,1000,3.818,0.79,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05958
B,3,1000,3.818,0.79,5,0.294826,0.295143,0.0207548,0.0197664,-0.0200143,-0.0207402,0.0909654,-0.00673465,0.0893646,0.011763,0.00156297,0.00176133,0.0102714,0.0102708,0.0641989,0.0208319,0.0204422,0.00922407,0.0092297,4.00379E-07,8.27155E-08,0.0042691,0.00414278,9.08535E-08,0,4.39665E-05,0,0.294825,0.294825,4.23585,4.05958
A,3,1000,3.818,1,0,0.295041,0.296185,0.0205047,0.0200347,-0.0202621,-0.020499,0.090837,-0.00674447,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10341E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295042,3.80212,3.97095
F1,3,1000,3.818,1,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54147E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.97095
F2,3,1000,3.818,1,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96996E-05,0,0.295659,0.295659,3.78625,3.97095
B,3,1000,3.818,1,0,0.294151,0.294465,0.0208717,0.0196154,-0.0199027,-0.0208182,0.0909222,-0.00671698,0.0893389,0.0117603,0.00156298,0.00176123,0.0102714,0.0102708,0.064186,0.0208378,0.0204491,0.00921892,0.00922451,4.0653E-07,8.63582E-08,0.00426874,0.00414276,1.4607E-07,0,5.57483E-05,0,0.294149,0.294149,5.3767,3.97095
A,3,1000,3.818,1,1,0.295041,0.296186,0.0205047,0.0200347,-0.0202621,-0.0204991,0.090837,-0.00674447,0.0895231,0.0117644,0.00156296,0.00176143,0.0102714,0.0102707,0.064256,0.0208032,0.0204139,0.00922715,0.00922805,3.98035E-07,8.10265E-08,0.00426957,0.00414281,0,0,0,0,0.295037,0.295041,3.80212,4.63733
F1,3,1000,3.818,1,1,0.300693,0.30094,0.065156,-4.87507E-08,2.14475E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266069,1.40624E-06,3.34126E-07,0.00432151,0.00414278,0.102028,0,0.0465918,0,0.300085,0.300631,3.78706,4.63733
F2,3,1000,3.818,1,1,0.300693,0.30094,0.065156,-4.87507E-08,2.14475E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266069,1.40624E-06,3.34126E-07,0.00432151,0.00414278,0.102028,0,0.0465918,0,0.300085,0.300631,3.78706,4.63733
B,3,1000,3.818,1,1,0.338425,0.337659,0.0932919,-1.14045E-06,1.1995E-06,-0.0938304,0.0894615,-0.00605278,0.0893474,0.0115499,0.00156278,0.00177574,0.0102553,0.0102708,0.0641862,0.0208376,0.020449,0.0508887,0.0509161,3.06598E-06,8.38013E-07,0.0043948,0.00414274,0.205747,0,0.0661634,0,0.337521,0.338332,5.37781,4.63733
A,3,1000,3.818,1,2,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908369,-0.00674447,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10334E-08,0.00426954,0.00414281,0,0,0,0,0.295041,0.295042,3.80208,4.11684
F1,3,1000,3.818,1,2,0.300456,0.301173,0.0651509,-4.31614E-08,1.30921E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465977,0,0.300071,0.300156,3.7869,4.11684
F2,3,1000,3.818,1,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09139E-08,0.00426931,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.11684
B,3,1000,3.818,1,2,0.294151,0.294465,0.0208716,0.0196155,-0.0199027,-0.0208182,0.0909222,-0.00671698,0.089339,0.0117603,0.00156297,0.00176123,0.0102714,0.0102708,0.064186,0.0208377,0.0204491,0.00921893,0.00922451,4.0653E-07,8.63569E-08,0.00426875,0.00414276,1.46057E-07,0,5.57459E-05,0,0.294149,0.294149,5.37659,4.11684
A,3,1000,3.818,1,4,0.295041,0.296185,0.0205047,0.0200347,-0.0202621,-0.020499,0.090837,-0.00674447,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10341E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295042,3.80212,4.34587
F1,3,1000,3.818,1,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11477E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,4.34587
F2,3,1000,3.818,1,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09147E-08,0.0042693,0.00414279,1.6751E-07,0,5.96996E-05,0,0.295659,0.295659,3.78625,4.34587
B,3,1000,3.818,1,4,0.33803,0.33798,0.0932916,-1.17785E-06,1.14664E-06,-0.0938297,0.0894594,-0.00605285,0.0893419,0.0115494,0.0015628,0.00177565,0.0102553,0.0102709,0.064186,0.0208375,0.0204493,0.0508729,0.0509644,3.06588E-06,8.38791E-07,0.00439425,0.00414274,0.205805,0,0.0661727,0,0.33748,0.33754,5.37757,4.34587
A,3,1000,3.818,1,5,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908369,-0.00674447,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10334E-08,0.00426954,0.00414281,0,0,0,0,0.295041,0.295042,3.80208,4.05933
F1,3,1000,3.818,1,5,0.280715,0.281337,0.0569336,5.00179E-07,-5.8771E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280468,3.78653,4.05933
F2,3,1000,3.818,1,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05933
